id,wave,age,sex,ethnicity,education,region,urbanisation,religion,religion_open,A1,A6_1,A6_2,A6_3,A6_4,A6_5,A6_6,A6_7,A6_8,A6_9,A6_10,A6_11,A6_12,A6_13,A6_14,A6_15,A6_16,A6_17,A6_18,A6_66,A5_1,A5_2,A5_3,A5_4,A5_5,A5_6,A5_7,A5_8,A5_9,A5_10,A5_11,A5_12,A5_13,A5_14,A5_15,A5_16,A5_17,A5_18,A5_66,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_9,B2_10,B2_12,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,C1_A1,C1_A2,C1_A3,C1_A4,C1_A5,C1_A6,C1_A7,C1_A9,C1_A10,C1_A12,C1_A14,C1_A15,C1_A16,C1_A17,C1_A18,C1_A19,C1_A20,C1_A21,C5_1,C5_2,C5_3,D2_1,D2_2,D2_3,D2_4,E1,E2,E3_1,E3_2,E3_3,E3_4,E3_5,E3_6,E3_7,E3_8,E3_9,E3_10,E3_11,E3_12,E3_13,E3_14,E3_15,E3_16,E3_17,E3_18,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F2_7,F2_8,F2_9,F2b_1,F2b_2,F2b_3,G_eval_leaders_1,G_eval_leaders_2,G_eval_leaders_3,G_eval_leaders_4,G_eval_leaders_5,G_eval_leaders_6,G_eval_leaders_7,G_eval_leaders_8,G_eval_leaders_9,G_eval_leaders_10,G_eval_leaders_11,G_eval_leaders_12,G_eval_leaders_13,G_eval_leaders_14,G_eval_leaders_15,G_eval_leaders_16,G_eval_leaders_17,G_eval_leaders_18,G2_1,G2_2,G2_3,G2_4,G2_5,G2_6,G2_7,G2_8,G2_9,G2_10,G2_11,G2_12,G2_13,G2_14,G2_15,G2_16,G2_17,G2_18,G3_1,G3_2,G3_3,G3_4,G3_5,G3_6,G3_7,G3_8,G3_9,G3_10,G3_11,G3_12,G3_13,G3_14,G3_15,G3_16,G3_17,G3_18,G4_1,G4_2,G4_3,G4_4,G4_5,G4_6,G4_7,G4_8,G4_9,G4_10,G4_11,G4_12,G4_13,G4_14,G4_15,G4_16,G4_17,G4_18,H4_1,H4_2,H4_3,H4_4,H4_5,H4_6,H4_7,H4_8,H4_9,H4_10,H4b_1,H4b_2,H4b_3,H4b_4,H4b_5,H4b_6,H4b_7,H4b_8,H4b_9,H4b_10,H7_1,H7_2,H7_3,H7_4,H7_5,I1_1,I1_2,I1_3,I1_4,I1_5,I1_6,I1_7,I20_1,I20_2,I20_3,I20_4,I20_5,I20_6,I20_7,I21_1,I21_2,I21_3
1327559,1,72,Female,Western Migrant,Medium,West of the country,Medium urbanised,66,Armeens,Yes,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,3,1,2,3,1,3,3,3,2,3,2,3,2,2,Asylumseekers & Migrants,Asylumseekers & Migrants,Asylumseekers & Migrants,Culture of governance,Asylumseekers & Migrants,Environment,Different topic,No topic,No topic,No topic,No topic,No topic,Mobility & Infrastructure,No topic,No topic,NA,NA,NA,Asylumseekers & Migrants,Health Care,Housing,3,3,3,2,VVD,99,7,5,7,4,1,1,11,11,11,11,11,11,11,11,11,5,11,11,2,2,2,1,1,2,3,3,3,3,4,4,1,1,1,4,1,1,1,4,4,4,4,4,1,4,4,1,4,4,3,3,3,NA,3,1,1,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,4,3,3,NA,3,1,1,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,4,3,4,NA,4,1,1,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,8,NA,NA,NA,NA,NA,4,2,3,3,2,7,7,7,7,0,2,0,4,3,4,3,2,3,2,3,3,4
401754,1,72,Male,Dutch,High,West of the country,Lowly urbanised,7,,Yes,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,2,3,3,2,2,1,2,1,3,3,2,2,2,2,3,3,1,Asylumseekers & Migrants,Environment,Asylumseekers & Migrants,No topic,poverty and equity,Employment & Social Safety,Different topic,poverty and equity,Asylumseekers & Migrants,EU & Euro,No topic,Different topic,No topic,Norms & Values,No topic,NA,NA,NA,Environment,Education & Science,EU & Euro,1,1,3,4,D66,4,9,4,10,6,3,2,10,5,4,10,8,4,5,4,8,8,2,10,4,4,4,4,3,4,4,4,3,3,2,3,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,1,1,3,5,2,3,3,4,1,2,4,2,NA,4,3,NA,NA,3,3,1,1,4,1,4,4,4,1,2,4,2,NA,4,3,NA,NA,3,3,1,2,4,2,3,3,4,1,3,4,2,NA,4,3,NA,NA,2,3,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,8,NA,8,8,NA,NA,NA,NA,NA,NA,3,2,3,4,3,7,7,7,7,0,3,5,4,4,4,4,1,4,3,2,3,3
418718,1,59,Male,Western Migrant,Low,East  of the country,NA,7,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,2,3,3,3,2,2,2,3,2,2,2,3,2,2,poverty and equity,Culture of governance,Asylumseekers & Migrants,No topic,poverty and equity,Asylumseekers & Migrants,No topic,No topic,Economy,EU & Euro,No topic,No topic,Norms & Values,Asylumseekers & Migrants,No topic,NA,NA,NA,Asylumseekers & Migrants,Norms & Values,Security,3,3,4,4,D66,4,7,7,2,7,0,6,10,3,3,9,10,7,7,3,7,5,11,10,3,3,1,3,3,4,4,2,2,4,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,4,1,4,4,4,4,4,2,1,4,4,3,NA,4,5,NA,NA,3,NA,3,4,5,4,3,4,2,1,2,3,2,NA,4,3,NA,NA,4,NA,3,3,3,4,3,5,3,3,3,3,3,NA,3,5,NA,NA,5,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,3,1,4,3,4,0,7,0,7,2,3,0,1,3,1,3,1,3,1,4,3,3
293962,1,64,Male,Dutch,Medium,North  of the country,Not urbanised,2,,Yes,NA,NA,1,NA,1,NA,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,poverty and equity,No topic,No topic,Asylumseekers & Migrants,Education & Science,Asylumseekers & Migrants,No topic,poverty and equity,No topic,Culture of governance,Environment,No topic,No topic,poverty and equity,EU & Euro,Mobility & Infrastructure,No topic,No topic,Environment,EU & Euro,poverty and equity,1,1,1,2,D66,3,9,4,10,5,5,2,10,2,5,10,10,3,5,5,6,9,1,10,4,4,3,3,3,4,4,2,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,5,2,4,3,4,1,3,3,2,1,4,3,3,3,2,NA,1,1,5,1,4,2,4,1,4,4,2,2,4,3,3,3,2,NA,1,3,4,4,4,4,4,1,4,4,2,2,4,3,3,3,2,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,5,6,4,7,NA,NA,NA,NA,NA,5,1,3,4,4,7,7,7,0,0,7,0,4,4,4,4,2,3,4,3,3,3
302862,1,26,Female,Dutch,High,"Three big cities (Amsterdam, Rotterdam, The Hague)",Very strongly urbanised,7,,Yes,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,3,2,2,3,1,3,3,2,3,3,2,1,1,1,3,1,1,Economy,Education & Science,Asylumseekers & Migrants,EU & Euro,Norms & Values,Environment,Asylumseekers & Migrants,Norms & Values,Economy,Environment,Development Aid,Economy,Environment,Asylumseekers & Migrants,Housing,NA,NA,NA,Asylumseekers & Migrants,Environment,Housing,3,2,5,4,D66,6,8,4,9,6,4,1,10,3,11,7,11,3,7,11,5,10,11,11,4,4,4,4,3,4,4,3,4,4,2,4,1,1,1,4,1,1,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,NA,4,4,2,NA,NA,4,NA,NA,4,NA,NA,2,NA,NA,5,5,4,NA,4,3,1,NA,NA,5,NA,NA,4,NA,NA,2,NA,NA,5,4,5,NA,4,4,4,NA,NA,5,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,1,4,3,4,4,0,4,0,0,1,0,4,4,4,4,1,3,3,3,3,3
631511,1,56,Male,Dutch,High,East  of the country,Not urbanised,7,,Yes,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,3,3,1,3,1,1,3,2,3,3,3,2,2,2,3,3,2,NA,Culture of governance,Employment & Social Safety,NA,Environment,NA,NA,No topic,NA,Employment & Social Safety,Environment,Asylumseekers & Migrants,NA,NA,NA,Economy,Norms & Values,NA,Employment & Social Safety,Economy,Education & Science,3,3,3,3,VVD,7,7,3,8,5,0,1,10,1,8,8,8,4,6,6,8,6,5,9,4,2,2,2,2,3,4,2,2,3,2,4,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,4,4,1,4,3,4,4,4,3,1,1,2,4,NA,3,5,NA,NA,NA,NA,3,5,2,4,4,3,2,1,1,3,4,NA,4,3,NA,NA,NA,NA,3,4,2,4,3,2,2,1,1,2,4,NA,4,5,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,7,NA,NA,NA,6,NA,NA,4,1,4,3,3,1,1,5,2,0,2,1,3,4,3,3,2,4,3,4,4,4
1092101,1,20,Female,Dutch,Medium,North  of the country,Very strongly urbanised,2,,Yes,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,3,3,1,1,1,1,2,1,3,3,3,1,1,3,3,1,1,Economy,Different topic,Asylumseekers & Migrants,No topic,poverty and equity,Environment,Asylumseekers & Migrants,Different topic,No topic,EU & Euro,Asylumseekers & Migrants,Health Care,Environment,No topic,No topic,NA,NA,NA,Environment,Norms & Values,poverty and equity,2,1,2,4,I wasn't eligble to vote,2,8,4,9,6,0,3,10,3,7,5,3,6,5,7,8,6,6,11,4,4,3,4,2,2,4,2,2,4,2,4,1,1,1,4,1,1,1,1,4,4,4,4,1,4,4,1,4,1,2,3,2,NA,5,2,1,4,NA,NA,NA,NA,4,NA,NA,4,NA,1,4,4,2,NA,4,2,1,4,NA,NA,NA,NA,4,NA,NA,2,NA,1,4,4,5,NA,4,2,1,4,NA,NA,NA,NA,5,NA,NA,4,NA,4,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,6,NA,NA,6,6,NA,NA,NA,4,4,1,4,2,4,0,2,0,7,3,4,5,4,3,3,4,3,3,4,3,3,4
1142301,1,56,Female,Dutch,Low,North  of the country,Not urbanised,7,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,3,1,2,3,1,1,3,1,1,3,1,1,1,3,Asylumseekers & Migrants,Asylumseekers & Migrants,Asylumseekers & Migrants,Asylumseekers & Migrants,Health Care,Different topic,Norms & Values,Different topic,Culture of governance,Culture of governance,Different topic,Culture of governance,No topic,Different topic,Economy,NA,NA,NA,Norms & Values,Security,Health Care,3,3,3,3,PvdD,5,10,0,5,8,3,1,8,4,5,0,5,5,5,5,5,6,0,9,1,1,1,1,1,1,1,1,1,1,5,5,1,4,1,1,1,1,1,1,1,1,4,1,1,4,4,1,4,1,2,NA,2,1,3,1,3,4,1,1,NA,1,3,NA,NA,3,NA,3,3,NA,2,1,3,1,3,3,1,1,NA,1,3,NA,NA,3,NA,3,3,NA,3,1,3,1,4,3,1,1,NA,1,3,NA,NA,3,NA,4,1,NA,1,NA,1,NA,NA,NA,NA,NA,5,NA,8,NA,9,NA,NA,NA,NA,NA,1,4,3,1,3,0,0,0,0,7,7,7,1,1,1,1,2,3,2,3,4,3
280172,1,75,Male,Dutch,Low,North  of the country,Not urbanised,7,,Yes,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,3,3,3,2,1,1,3,1,3,3,2,2,3,1,3,3,3,Norms & Values,Asylumseekers & Migrants,Asylumseekers & Migrants,Education & Science,poverty and equity,Health Care,No topic,Norms & Values,No topic,No topic,No topic,Different topic,Environment,No topic,No topic,NA,NA,NA,Housing,Health Care,Environment,1,1,1,1,D66,6,9,8,9,8,2,2,8,5,8,6,8,8,7,8,6,7,6,6,2,2,2,3,2,3,3,2,2,2,4,4,1,1,1,1,1,1,1,1,4,4,4,4,1,4,4,1,4,1,4,4,3,3,4,4,2,4,NA,NA,NA,NA,4,NA,NA,3,NA,2,4,3,3,3,4,4,2,5,NA,NA,NA,NA,5,NA,NA,3,NA,2,3,4,3,3,4,5,2,5,NA,NA,NA,NA,4,NA,NA,3,NA,2,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,9,8,NA,NA,7,NA,NA,5,1,2,5,2,7,7,7,5,1,4,6,4,2,3,3,2,3,2,3,4,3
240400,1,33,Male,Dutch,High,South  of the country,Lowly urbanised,1,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,3,3,1,1,1,3,3,1,1,3,1,1,1,1,1,1,1,NA,Environment,Norms & Values,NA,NA,NA,Norms & Values,Asylumseekers & Migrants,NA,NA,Culture of governance,NA,NA,NA,NA,NA,NA,NA,Economy,Environment,Norms & Values,5,4,4,4,CDA,7,5,3,4,6,1,2,8,1,5,9,7,4,6,3,1,7,2,9,4,1,1,3,2,2,3,2,1,4,1,3,1,1,1,1,1,1,1,1,4,1,4,4,1,4,4,1,4,1,3,3,2,3,2,1,1,2,NA,2,NA,NA,3,NA,NA,5,NA,3,2,1,1,1,1,1,1,1,NA,1,NA,NA,1,NA,NA,4,NA,1,1,1,3,3,2,1,1,1,NA,1,NA,NA,4,NA,NA,4,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,1,1,3,1,0,0,0,7,7,5,0,1,2,3,2,1,3,3,3,2,4
272983,1,84,Male,Dutch,Low,South  of the country,Lowly urbanised,1,,Yes,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,1,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,NA,2,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,2,1,NA,Culture of governance,EU & Euro,Education & Science,Culture of governance,Culture of governance,NA,Environment,NA,poverty and equity,Environment,No topic,NA,Environment,Environment,Education & Science,NA,NA,Environment,Asylumseekers & Migrants,Employment & Social Safety,3,4,3,4,PvdA,3,9,4,10,7,3,0,10,1,5,10,5,2,3,5,11,6,10,5,4,4,2,3,2,4,4,2,2,4,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,4,1,4,5,2,4,4,5,1,5,4,2,NA,5,5,NA,NA,3,NA,3,4,5,1,4,4,5,1,5,4,2,NA,5,5,NA,NA,3,NA,3,4,5,4,4,4,5,1,4,4,2,NA,5,5,NA,NA,3,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,5,2,5,5,5,6,6,0,4,0,0,3,3,3,1,3,1,1,2,2,3,3
1082668,1,69,Female,Dutch,Medium,North  of the country,Lowly urbanised,7,,Yes,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,Asylumseekers & Migrants,Environment,Asylumseekers & Migrants,NA,Environment,Asylumseekers & Migrants,Asylumseekers & Migrants,Environment,Asylumseekers & Migrants,Norms & Values,Environment,Asylumseekers & Migrants,NA,Housing,EU & Euro,Asylumseekers & Migrants,Economy,Asylumseekers & Migrants,Norms & Values,Employment & Social Safety,poverty and equity,1,1,2,3,D66,2,7,4,9,7,2,2,10,2,9,8,9,3,7,7,7,8,5,2,4,3,3,3,3,4,4,2,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4,4,2,3,4,4,1,4,4,1,3,4,4,NA,3,3,NA,1,3,3,1,3,3,3,1,3,3,1,3,3,3,NA,3,2,NA,1,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,5,1,4,4,3,7,7,2,7,7,7,7,3,3,3,3,3,3,3,3,3,4
697779,1,30,Male,Dutch,Medium,North  of the country,Lowly urbanised,2,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,2,2,3,2,1,1,1,1,1,1,2,2,1,1,2,3,1,Mobility & Infrastructure,Environment,Norms & Values,Norms & Values,Health Care,Environment,Asylumseekers & Migrants,Education & Science,Security,Environment,No topic,No topic,Environment,No topic,No topic,NA,NA,NA,Health Care,Security,Employment & Social Safety,1,1,1,2,SGP,7,6,0,9,5,0,0,10,0,4,11,8,0,5,11,3,8,0,11,4,2,2,2,2,3,2,2,1,2,2,4,1,1,1,1,4,1,1,4,1,4,1,1,1,4,4,1,4,1,4,1,3,4,NA,1,1,NA,4,NA,5,2,5,NA,NA,5,NA,3,5,1,4,3,NA,1,1,NA,2,NA,4,2,4,NA,NA,5,NA,4,5,1,4,3,NA,1,1,NA,2,NA,4,4,5,NA,NA,5,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,3,2,1,1,1,7,2,4,6,4,6,2,3,3,3,4,2,3,3,4,2,3
1416698,1,19,Male,Dutch,Medium,"Three big cities (Amsterdam, Rotterdam, The Hague)",Very strongly urbanised,7,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,3,3,1,2,2,3,3,2,3,2,2,1,2,2,3,3,1,Security,Environment,Asylumseekers & Migrants,Norms & Values,poverty and equity,Environment,Different topic,Norms & Values,Asylumseekers & Migrants,EU & Euro,poverty and equity,Health Care,Environment,poverty and equity,No topic,NA,NA,NA,Environment,Housing,EU & Euro,5,1,4,3,I wasn't eligble to vote,3,8,4,10,8,0,2,10,1,6,9,9,3,7,5,6,8,0,11,5,3,3,5,3,4,5,3,4,5,1,2,1,1,1,1,1,1,1,1,4,1,4,1,1,4,4,1,4,1,2,4,4,3,3,5,1,4,NA,4,NA,4,5,NA,NA,3,NA,3,2,5,1,2,3,5,1,4,NA,2,NA,4,3,NA,NA,2,NA,1,2,3,2,2,2,4,1,3,NA,3,NA,4,4,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,2,7,0,0,0,7,2,1,4,4,3,4,3,3,3,4,1,3
662076,1,21,Female,Non-Western Migrant,Medium,South  of the country,Lowly urbanised,1,,Yes,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,3,3,3,2,2,2,2,2,1,3,3,1,1,1,1,2,2,1,Employment & Social Safety,Environment,Asylumseekers & Migrants,Norms & Values,poverty and equity,No topic,No topic,Norms & Values,Employment & Social Safety,EU & Euro,Asylumseekers & Migrants,Health Care,Different topic,Asylumseekers & Migrants,Employment & Social Safety,NA,NA,NA,Environment,Norms & Values,Education & Science,4,4,4,4,CDA,6,8,5,4,7,1,3,9,2,6,9,11,4,6,3,5,7,1,9,4,4,3,3,3,4,4,2,3,4,2,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,4,1,3,4,4,3,4,2,2,2,4,3,NA,3,4,3,NA,2,NA,2,2,3,2,4,2,2,2,2,4,2,NA,3,2,4,NA,3,NA,2,3,3,3,4,4,3,2,2,4,3,NA,3,2,4,NA,3,NA,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4,NA,NA,5,NA,NA,4,1,3,2,3,0,2,6,6,0,1,6,4,4,4,4,2,3,3,3,1,4
1198866,1,42,Female,Dutch,Medium,East  of the country,Strongly urbanised,7,,Yes,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,2,3,2,2,3,3,3,3,2,3,3,3,3,2,3,1,1,2,Economy,Environment,poverty and equity,Employment & Social Safety,No topic,Environment,Culture of governance,Norms & Values,EU & Euro,EU & Euro,Asylumseekers & Migrants,Health Care,poverty and equity,Asylumseekers & Migrants,No topic,NA,NA,NA,Employment & Social Safety,Health Care,Asylumseekers & Migrants,4,3,4,4,FvD,7,6,2,8,7,5,2,8,2,5,0,11,5,4,3,5,7,0,11,2,2,2,1,2,2,3,2,2,2,3,4,1,1,1,4,1,1,1,1,4,1,4,4,1,4,4,1,4,1,3,2,3,NA,3,1,2,3,NA,3,NA,NA,3,NA,NA,4,NA,3,4,2,3,NA,4,2,2,3,NA,3,NA,NA,3,NA,NA,4,NA,4,4,3,4,NA,4,1,3,3,NA,3,NA,NA,4,NA,NA,4,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,3,3,3,2,2,7,5,3,5,7,4,7,3,3,3,3,3,3,3,3,4,4
962976,1,22,Male,Dutch,Medium,South  of the country,Strongly urbanised,7,,Yes,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,3,2,2,3,2,2,2,3,2,3,3,2,2,2,2,3,3,2,Asylumseekers & Migrants,NA,NA,Norms & Values,NA,NA,NA,Asylumseekers & Migrants,NA,Housing,Environment,NA,NA,NA,NA,Economy,Mobility & Infrastructure,NA,Housing,Security,Asylumseekers & Migrants,1,1,1,2,BBB,6,7,3,7,11,5,2,10,4,4,7,7,3,6,1,6,6,0,9,4,3,2,1,2,2,4,2,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,1,2,3,5,1,1,3,4,2,3,3,5,1,NA,4,1,1,5,1,4,3,5,1,1,3,4,3,3,3,5,1,NA,5,1,3,3,1,5,3,5,1,1,3,4,3,3,2,5,1,NA,5,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,10,7,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,3,6,4,1,6,4,2,6,4,4,4,4,2,2,3,2,3,3
328345,1,57,Male,Dutch,Medium,East  of the country,Lowly urbanised,7,,Yes,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,3,3,2,3,2,3,3,2,2,2,2,3,3,2,Economy,Education & Science,Asylumseekers & Migrants,Norms & Values,poverty and equity,Environment,Asylumseekers & Migrants,Norms & Values,Asylumseekers & Migrants,EU & Euro,No topic,No topic,Environment,No topic,Economy,NA,NA,NA,Education & Science,Environment,Employment & Social Safety,1,2,1,1,VVD,7,9,6,7,7,0,4,10,6,6,9,9,7,4,3,5,8,4,10,4,4,4,4,3,5,4,3,4,2,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,3,4,4,4,3,3,1,3,4,3,NA,4,4,3,1,4,NA,1,1,4,4,4,4,2,1,3,4,4,NA,4,4,3,1,4,NA,1,3,3,4,4,3,2,1,3,4,4,NA,4,4,3,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,4,3,0,7,4,7,0,4,0,2,3,3,3,1,3,1,2,3,4
414953,1,61,Female,Western Migrant,High,"Three big cities (Amsterdam, Rotterdam, The Hague)",Very strongly urbanised,7,,Yes,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,1,1,3,1,3,3,2,1,3,1,2,2,1,Mobility & Infrastructure,Environment,Asylumseekers & Migrants,No topic,poverty and equity,Environment,No topic,Asylumseekers & Migrants,Education & Science,EU & Euro,No topic,No topic,Employment & Social Safety,No topic,No topic,NA,NA,NA,Health Care,Education & Science,Environment,1,2,2,1,GL,3,8,5,8,7,2,2,10,3,6,9,9,5,6,6,7,8,5,8,4,3,2,2,3,3,4,2,3,4,2,3,1,1,1,1,1,1,1,1,4,1,4,1,1,4,4,1,4,1,3,4,3,2,4,4,1,2,NA,2,NA,3,4,NA,NA,2,NA,2,4,5,4,3,3,4,1,1,NA,1,NA,3,4,NA,NA,2,NA,2,4,4,4,3,4,4,2,2,NA,2,NA,3,4,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,4,1,4,3,4,7,7,7,7,7,4,1,4,4,3,4,3,4,1,3,3,3
